Id,WnvPresent
1,6.196921873593144e-05
2,3.1118261396055e-05
3,0.00012340235099028712
4,1.5626004952141462e-05
5,1.5626004952141462e-05
6,1.5626004952141462e-05
7,1.5626004952141462e-05
8,1.5626004952141462e-05
9,4.5334639390832336e-05
10,2.276490657988555e-05
11,9.027858441560065e-05
12,1.1431328345250182e-05
13,1.1431328345250182e-05
14,1.1431328345250182e-05
15,1.1431328345250182e-05
16,1.1431328345250182e-05
17,7.191065182858596e-05
18,3.611059784703032e-05
19,0.0001431978039550197
20,1.8132946956546196e-05
21,1.8132946956546196e-05
22,1.8132946956546196e-05
23,1.8132946956546196e-05
24,1.8132946956546196e-05
25,2.350291731338611e-05
26,1.1801922518542948e-05
27,4.680429931362839e-05
28,5.926267019228308e-06
29,5.926267019228308e-06
30,5.926267019228308e-06
31,5.926267019228308e-06
32,5.926267019228308e-06
33,2.2621102157277103e-05
34,1.1359116580168283e-05
35,4.5048269868266764e-05
36,5.703913325170395e-06
37,5.703913325170395e-06
38,5.703913325170395e-06
39,5.703913325170395e-06
40,5.703913325170395e-06
41,2.354045671753166e-05
42,1.182077304359003e-05
43,4.6879054480284775e-05
44,5.935732756878326e-06
45,5.935732756878326e-06
46,5.935732756878326e-06
47,5.935732756878326e-06
48,5.935732756878326e-06
49,2.254555015988946e-05
50,1.1321177952189785e-05
51,4.489781695636244e-05
52,5.684862559748384e-06
53,5.684862559748384e-06
54,5.684862559748384e-06
55,5.684862559748384e-06
56,5.684862559748384e-06
57,2.9180107308882946e-05
58,1.4652748607212938e-05
59,5.810967085403644e-05
60,7.3578032666852444e-06
61,7.3578032666852444e-06
62,7.3578032666852444e-06
63,7.3578032666852444e-06
64,7.3578032666852444e-06
65,1.8063535221829296e-05
66,9.07052783866757e-06
67,3.597237131634355e-05
68,4.5547068110885e-06
69,4.5547068110885e-06
70,4.5547068110885e-06
71,4.5547068110885e-06
72,4.5547068110885e-06
73,3.8180822290178227e-05
74,1.9172530509258687e-05
75,7.60331411441595e-05
76,9.627410448959406e-06
77,9.627410448959406e-06
78,9.627410448959406e-06
79,9.627410448959406e-06
80,9.627410448959406e-06
81,2.2785824154232987e-05
82,1.144183216051077e-05
83,4.5376294262721395e-05
84,5.745448702079647e-06
85,5.745448702079647e-06
86,5.745448702079647e-06
87,5.745448702079647e-06
88,5.745448702079647e-06
89,3.322374100297373e-05
90,1.66832869946214e-05
91,6.6161953892017e-05
92,8.37743627032782e-06
93,8.37743627032782e-06
94,8.37743627032782e-06
95,8.37743627032782e-06
96,8.37743627032782e-06
97,3.5602916859314384e-05
98,1.787801028568273e-05
99,7.089969149352385e-05
100,8.977366447180758e-06
101,8.977366447180758e-06
102,8.977366447180758e-06
103,8.977366447180758e-06
104,8.977366447180758e-06
105,1.6326092205332524e-05
106,8.198071082471096e-06
107,3.251242104073539e-05
108,4.116606513123201e-06
109,4.116606513123201e-06
110,4.116606513123201e-06
111,4.116606513123201e-06
112,4.116606513123201e-06
113,5.506215595973502e-05
114,2.7649738126485422e-05
115,0.00010964872825468277
116,1.3884265360883357e-05
117,1.3884265360883357e-05
118,1.3884265360883357e-05
119,1.3884265360883357e-05
120,1.3884265360883357e-05
121,2.340206135030523e-05
122,1.1751277395891667e-05
123,4.660345687793926e-05
124,5.900835715512042e-06
125,5.900835715512042e-06
126,5.900835715512042e-06
127,5.900835715512042e-06
128,5.900835715512042e-06
129,4.9547045704319654e-05
130,2.4880229499270898e-05
131,9.866668242274546e-05
132,1.2493544449328914e-05
133,1.2493544449328914e-05
134,1.2493544449328914e-05
135,1.2493544449328914e-05
136,1.2493544449328914e-05
