Id,WnvPresent
1,0.01614810255200097
2,0.007684522877894223
3,0.03361750322008297
4,0.0036404794953636566
5,0.0036404794953636566
6,0.0036404794953636566
7,0.0036404794953636566
8,0.0036404794953636566
9,0.012252058693060381
10,0.005818406039852997
11,0.025616367439168765
12,0.002753696759517176
13,0.002753696759517176
14,0.002753696759517176
15,0.002753696759517176
16,0.002753696759517176
17,0.019244970920296475
18,0.00917338771807839
19,0.03992867003571809
20,0.00434925111206966
21,0.00434925111206966
22,0.00434925111206966
23,0.00434925111206966
24,0.00434925111206966
25,0.007315340752766837
26,0.0034649041082550564
27,0.015378612142908797
28,0.001637804728135845
29,0.001637804728135845
30,0.001637804728135845
31,0.001637804728135845
32,0.001637804728135845
33,0.007099337709457954
34,0.0033622093966164685
35,0.014928101990160383
36,0.001589176224031147
37,0.001589176224031147
38,0.001589176224031147
39,0.001589176224031147
40,0.001589176224031147
41,0.007371284852359097
42,0.0034915055465164434
43,0.015495257605476157
44,0.0016504020336221025
45,0.0016504020336221025
46,0.0016504020336221025
47,0.0016504020336221025
48,0.0016504020336221025
49,0.007074414650848715
50,0.0033503616959659984
51,0.014876106910539196
52,0.0015835663826575788
53,0.0015835663826575788
54,0.0015835663826575788
55,0.0015835663826575788
56,0.0015835663826575788
57,0.008840498133603972
58,0.004190682371250198
59,0.018553441240208073
60,0.0019816295347307
61,0.0019816295347307
62,0.0019816295347307
63,0.0019816295347307
64,0.0019816295347307
65,0.005809559049852621
66,0.0027494968270665257
67,0.012233549594513633
68,0.001299151350622296
69,0.001299151350622296
70,0.001299151350622296
71,0.001299151350622296
72,0.001299151350622296
73,0.011474787329050619
74,0.005447035208059475
75,0.024011874069725665
76,0.0025774297024618795
77,0.0025774297024618795
78,0.0025774297024618795
79,0.0025774297024618795
80,0.0025774297024618795
81,0.007168104871494513
82,0.003394900938764882
83,0.015071550757618691
84,0.0016046559101899592
85,0.0016046559101899592
86,0.0016046559101899592
87,0.0016046559101899592
88,0.0016046559101899592
89,0.009640761426184172
90,0.0045719746505660745
91,0.020215011296574183
92,0.002162365985118258
93,0.002162365985118258
94,0.002162365985118258
95,0.002162365985118258
96,0.002162365985118258
97,0.010743260745790153
98,0.0050978008018903575
99,0.022499289768340047
100,0.0024117327152934935
101,0.0024117327152934935
102,0.0024117327152934935
103,0.0024117327152934935
104,0.0024117327152934935
105,0.0061887291106703605
106,0.0029295355917990703
107,0.013026497999769978
108,0.0013843524239931446
109,0.0013843524239931446
110,0.0013843524239931446
111,0.0013843524239931446
112,0.0013843524239931446
113,0.015229190323925655
114,0.0072436870024175405
115,0.03173655709936927
116,0.0034308350308018955
117,0.0034308350308018955
118,0.0034308350308018955
119,0.0034308350308018955
120,0.0034308350308018955
121,0.0072085515328917625
122,0.0034141301793288175
123,0.015155912535469617
124,0.001613761347473095
125,0.001613761347473095
126,0.001613761347473095
127,0.001613761347473095
128,0.001613761347473095
129,0.014040491989158646
130,0.006674064402190228
131,0.029297726594786126
132,0.003160089676136821
133,0.003160089676136821
134,0.003160089676136821
135,0.003160089676136821
136,0.003160089676136821
137,0.008906277521192451
138,0.004222011306199804
139,0.018690128804408044
140,0.0019964770200496594
141,0.0019964770200496594
142,0.0019964770200496594
143,0.0019964770200496594
144,0.0019964770200496594
145,0.01755396417449079
146,0.008359802125580334
147,0.03648785430850569
148,0.003961806298665233
149,0.003961806298665233
150,0.003961806298665233
151,0.003961806298665233
152,0.003961806298665233
153,0.021263346187864147
154,0.010146402681239695
155,0.044018949034673065
156,0.004813058813167894
157,0.004813058813167894
158,0.004813058813167894
159,0.004813058813167894
160,0.004813058813167894
161,0.01658364177873907
162,0.007893617806783056
163,0.034507693036274184
164,0.003739951221198837
165,0.003739951221198837
166,0.003739951221198837
167,0.003739951221198837
168,0.003739951221198837
169,0.008228311151258478
170,0.0038992192089555705
171,0.01728037867590883
172,0.0018435222003665972
173,0.0018435222003665972
174,0.0018435222003665972
175,0.0018435222003665972
176,0.0018435222003665972
177,0.011126984545644347
178,0.0052809585885910315
179,0.023293024149746027
180,0.0024986257112520017
181,0.0024986257112520017
182,0.0024986257112520017
183,0.0024986257112520017
184,0.0024986257112520017
185,0.0073068436157978
186,0.003460863854808984
187,0.015360894038581268
188,0.001635891467613265
189,0.001635891467613265
190,0.001635891467613265
191,0.001635891467613265
192,0.001635891467613265
193,0.01614966834248602
194,0.007685274413322387
195,0.03362070503472283
196,0.0036408369801984143
197,0.0036408369801984143
198,0.0036408369801984143
199,0.0036408369801984143
200,0.0036408369801984143
201,0.009008455092862721
202,0.00427068004495578
203,0.018902411164356307
204,0.0020195432042949585
205,0.0020195432042949585
206,0.0020195432042949585
207,0.0020195432042949585
208,0.0020195432042949585
209,0.010531112293645534
210,0.004996570846209253
211,0.022060170442105367
212,0.002363714831181084
213,0.002363714831181084
214,0.002363714831181084
215,0.002363714831181084
216,0.002363714831181084
217,0.007620204576138554
218,0.0036098860952556385
219,0.016014088565418468
220,0.0017064663086678725
221,0.0017064663086678725
222,0.0017064663086678725
223,0.0017064663086678725
224,0.0017064663086678725
225,0.006146271444903362
226,0.0029093721074726965
227,0.012937740636302155
228,0.0013748095024874315
229,0.0013748095024874315
230,0.0013748095024874315
231,0.0013748095024874315
232,0.0013748095024874315
233,0.016461368980163975
234,0.007834906930826516
235,0.03425786819142063
236,0.0037120187505630124
237,0.0037120187505630124
238,0.0037120187505630124
239,0.0037120187505630124
240,0.0037120187505630124
241,0.012166748293219292
242,0.005777630771919623
243,0.02544039882393767
244,0.0027343398399175987
245,0.0027343398399175987
246,0.0027343398399175987
247,0.0027343398399175987
248,0.0027343398399175987
249,0.014491127740660836
250,0.006889923601008246
251,0.030223039380885525
252,0.0032626697270624087
253,0.0032626697270624087
254,0.0032626697270624087
255,0.0032626697270624087
256,0.0032626697270624087
257,0.007891991372136187
258,0.0037391774001175686
259,0.016580254738167773
260,0.001767705874317122
261,0.001767705874317122
262,0.001767705874317122
263,0.001767705874317122
264,0.001767705874317122
265,0.008341522334429802
266,0.003953104958907105
267,0.0175159352690656
268,0.0018690522928154645
269,0.0018690522928154645
270,0.0018690522928154645
271,0.0018690522928154645
272,0.0018690522928154645
273,0.009002952547459628
274,0.0042680589640262286
275,0.01889098039583291
276,0.0020183009323366534
277,0.0020183009323366534
278,0.0020183009323366534
279,0.0020183009323366534
280,0.0020183009323366534
281,0.006546951118743229
282,0.00309969421058798
283,0.013775024391518028
284,0.001464892762001752
285,0.001464892762001752
286,0.001464892762001752
287,0.001464892762001752
288,0.001464892762001752
289,0.006445901949506183
290,0.0030516884202183136
291,0.013563936438725126
292,0.001442168950133206
293,0.001442168950133206
294,0.001442168950133206
295,0.001442168950133206
296,0.001442168950133206
297,0.018001699768253075
298,0.008575076089549853
299,0.037400137761277326
300,0.004064291278360887
301,0.004064291278360887
302,0.004064291278360887
303,0.004064291278360887
304,0.004064291278360887
305,0.010980920397426127
306,0.005211230925332244
307,0.022990969218172338
308,0.0024655438004680076
309,0.0024655438004680076
310,0.0024655438004680076
311,0.0024655438004680076
312,0.0024655438004680076
313,0.01302793015995359
314,0.006189414226729258
315,0.027215226408725392
316,0.0029298609663218583
317,0.0029298609663218583
318,0.0029298609663218583
319,0.0029298609663218583
320,0.0029298609663218583
321,0.013567828842869159
322,0.006447765063175463
323,0.0283261957259449
324,0.0030525734897670566
325,0.0030525734897670566
326,0.0030525734897670566
327,0.0030525734897670566
328,0.0030525734897670566
329,0.0071184163736845
330,0.0033712790529241165
331,0.014967902409666296
332,0.0015934707194632217
333,0.0015934707194632217
334,0.0015934707194632217
335,0.0015934707194632217
336,0.0015934707194632217
337,0.010752184135001158
338,0.005102059236792969
339,0.022517755490887286
340,0.00241375279379819
341,0.00241375279379819
342,0.00241375279379819
343,0.00241375279379819
344,0.00241375279379819
345,0.00769066245435741
346,0.003643399932201018
347,0.01616089400874217
348,0.0017223395245400902
349,0.0017223395245400902
350,0.0017223395245400902
351,0.0017223395245400902
352,0.0017223395245400902
353,0.010890331543866188
354,0.005167991327907055
355,0.022803585989493246
356,0.0024450302359359127
357,0.0024450302359359127
358,0.0024450302359359127
359,0.0024450302359359127
360,0.0024450302359359127
361,0.012529991363951096
362,0.005951273403213354
363,0.026189425529865796
364,0.002816777632447269
365,0.002816777632447269
366,0.002816777632447269
367,0.002816777632447269
368,0.002816777632447269
369,0.015608576390092038
370,0.00742564010672428
371,0.032513593606680484
372,0.0035173529999979426
373,0.0035173529999979426
374,0.0035173529999979426
375,0.0035173529999979426
376,0.0035173529999979426
377,0.012697604098372442
378,0.006031420649785791
379,0.0265348494666011
380,0.002854833094612918
381,0.002854833094612918
382,0.002854833094612918
383,0.002854833094612918
384,0.002854833094612918
385,0.011175500391882857
386,0.005304121331583761
387,0.0233933314335343
388,0.002509615689438073
389,0.002509615689438073
390,0.002509615689438073
391,0.002509615689438073
392,0.002509615689438073
393,0.009053535078921988
394,0.004292154009290465
395,0.018996053281214984
396,0.0020297210067798154
397,0.0020297210067798154
398,0.0020297210067798154
399,0.0020297210067798154
400,0.0020297210067798154
401,0.017239653026210125
402,0.008208740822395044
403,0.03584689378473225
404,0.003889904867944764
405,0.003889904867944764
406,0.003889904867944764
407,0.003889904867944764
408,0.003889904867944764
409,0.011694929234750337
410,0.0055521851974283205
411,0.02446658485975658
412,0.002627330943320076
413,0.002627330943320076
414,0.002627330943320076
415,0.002627330943320076
416,0.002627330943320076
417,0.009831491086163678
418,0.004662897240034106
419,0.02061058479040931
420,0.002205475000783722
421,0.002205475000783722
422,0.002205475000783722
423,0.002205475000783722
424,0.002205475000783722
425,0.009269600167529864
426,0.004395091421962621
427,0.019444743263702588
428,0.002078512447567653
429,0.002078512447567653
430,0.002078512447567653
431,0.002078512447567653
432,0.002078512447567653
433,0.007387570190757821
434,0.003499249527008869
435,0.015529210399533238
436,0.0016540693188243558
437,0.0016540693188243558
438,0.0016540693188243558
439,0.0016540693188243558
440,0.0016540693188243558
441,0.008980642055029077
442,0.004257431747200973
443,0.01884463203934236
444,0.0020132641550591763
445,0.0020132641550591763
446,0.0020132641550591763
447,0.0020132641550591763
448,0.0020132641550591763
449,0.00925645374604274
450,0.004388827548542012
451,0.019417448981811948
452,0.002075543273941599
453,0.002075543273941599
454,0.002075543273941599
455,0.002075543273941599
456,0.002075543273941599
457,0.010271826397455105
458,0.004872879496286199
459,0.02152320280401722
460,0.002305049493927977
461,0.002305049493927977
462,0.002305049493927977
463,0.002305049493927977
464,0.002305049493927977
465,0.007174209339304335
466,0.003397803085410725
467,0.015084283660164703
468,0.0016060301238979668
469,0.0016060301238979668
470,0.0016060301238979668
471,0.0016060301238979668
472,0.0016060301238979668
473,0.015303417553550046
474,0.007279280508491127
475,0.03188863606008534
476,0.0034477582863730967
477,0.0034477582863730967
478,0.0034477582863730967
479,0.0034477582863730967
480,0.0034477582863730967
481,0.015178157621598286
482,0.00721921738846091
483,0.03163198536119143
484,0.0034192011012191136
485,0.0034192011012191136
486,0.0034192011012191136
487,0.0034192011012191136
488,0.0034192011012191136
489,0.006143512359363358
490,0.0029080618271251227
491,0.01293197250315421
492,0.0013741893834511017
493,0.0013741893834511017
494,0.0013741893834511017
495,0.0013741893834511017
496,0.0013741893834511017
497,0.010101479043572162
498,0.004791634479045968
499,0.02117025449783092
500,0.0022665201294001544
501,0.0022665201294001544
502,0.0022665201294001544
503,0.0022665201294001544
504,0.0022665201294001544
505,0.00677913574958781
506,0.003210018478154198
507,0.014259869870405707
508,0.001517119751479195
509,0.001517119751479195
510,0.001517119751479195
511,0.001517119751479195
512,0.001517119751479195
513,0.015879757757647467
514,0.007555743435070771
515,0.03306861409848786
516,0.003579226846646761
517,0.003579226846646761
518,0.003579226846646761
519,0.003579226846646761
520,0.003579226846646761
521,0.008724327096887727
522,0.0041353586049599315
523,0.018311992669590518
524,0.0019554115630104605
525,0.0019554115630104605
526,0.0019554115630104605
527,0.0019554115630104605
528,0.0019554115630104605
529,0.014712031349221149
530,0.0069957765466077595
531,0.030676296272326087
532,0.0033129814697937833
533,0.0033129814697937833
534,0.0033129814697937833
535,0.0033129814697937833
536,0.0033129814697937833
537,0.013657713346719036
538,0.006490790760558226
539,0.028511025930474054
540,0.0030730132735402728
541,0.0030730132735402728
542,0.0030730132735402728
543,0.0030730132735402728
544,0.0030730132735402728
545,0.010079857633673268
546,0.004781323472069809
547,0.021125446865144212
548,0.0022616305090920313
549,0.0022616305090920313
550,0.0022616305090920313
551,0.0022616305090920313
552,0.0022616305090920313
553,0.013379470987970087
554,0.006357615724584458
555,0.027938755140752183
556,0.0030097501759872767
557,0.0030097501759872767
558,0.0030097501759872767
559,0.0030097501759872767
560,0.0030097501759872767
561,0.011237253760392822
562,0.005333605743796434
563,0.023520991940427265
564,0.0025236054868927526
565,0.0025236054868927526
566,0.0025236054868927526
567,0.0025236054868927526
568,0.0025236054868927526
569,0.00906570211431229
570,0.004297949983180057
571,0.01902132557535893
572,0.0020324681068556965
573,0.0020324681068556965
574,0.0020324681068556965
575,0.0020324681068556965
576,0.0020324681068556965
577,0.012158828070148097
578,0.005773845381008823
579,0.02542406020409978
580,0.0027325428737324754
581,0.0027325428737324754
582,0.0027325428737324754
583,0.0027325428737324754
584,0.0027325428737324754
585,0.010573788852655292
586,0.005016932801516668
587,0.02214852185529814
588,0.0023733730013407663
589,0.0023733730013407663
590,0.0023733730013407663
591,0.0023733730013407663
592,0.0023733730013407663
593,0.00930916020749007
594,0.004413941115434118
595,0.01952687206442379
596,0.0020874476148482948
597,0.0020874476148482948
598,0.0020874476148482948
599,0.0020874476148482948
600,0.0020874476148482948
601,0.009717578339986831
602,0.004608591767818746
603,0.02037434974562249
604,0.002179726714755591
605,0.002179726714755591
606,0.002179726714755591
607,0.002179726714755591
608,0.002179726714755591
609,0.012068889888445403
610,0.005730862568187168
611,0.025238506769797824
612,0.0027121389711359726
613,0.0027121389711359726
614,0.0027121389711359726
615,0.0027121389711359726
616,0.0027121389711359726
617,0.015591189128152563
618,0.007417299589014191
619,0.03247799621032117
620,0.003513386752278995
621,0.003513386752278995
622,0.003513386752278995
623,0.003513386752278995
624,0.003513386752278995
625,0.011933335879601391
626,0.00566608702861001
627,0.024958772657798774
628,0.002681391836099234
629,0.002681391836099234
630,0.002681391836099234
631,0.002681391836099234
632,0.002681391836099234
633,0.015369686823498416
634,0.007311060384211803
635,0.03202438952242219
636,0.003462868856553896
637,0.003462868856553896
638,0.003462868856553896
639,0.003462868856553896
640,0.003462868856553896
641,0.010198550650242852
642,0.004837929753326732
643,0.02137139667625031
644,0.002288474638706383
645,0.002288474638706383
646,0.002288474638706383
647,0.002288474638706383
648,0.002288474638706383
649,0.02144106782452203
650,0.010232178946492958
651,0.044378240919344884
652,0.004853968833228066
653,0.004853968833228066
654,0.004853968833228066
655,0.004853968833228066
656,0.004853968833228066
657,0.01911797865521774
658,0.009112237578828886
659,0.03967071247915492
660,0.004320118632471758
661,0.004320118632471758
662,0.004320118632471758
663,0.004320118632471758
664,0.004320118632471758
665,0.0060191021683567375
666,0.0028489838312605034
667,0.012671844278594442
668,0.0013462303137372958
669,0.0013462303137372958
670,0.0013462303137372958
671,0.0013462303137372958
672,0.0013462303137372958
673,0.008180155087296815
674,0.0038763000642169395
675,0.017180163232676397
676,0.0018326639660646645
677,0.0018326639660646645
678,0.0018326639660646645
679,0.0018326639660646645
680,0.0018326639660646645
681,0.005202154303331878
682,0.002461237626238629
683,0.010961905199170969
684,0.001162770107229091
685,0.001162770107229091
686,0.001162770107229091
687,0.001162770107229091
688,0.001162770107229091
689,0.006427703411400087
690,0.003043043322003924
691,0.013525915331484123
692,0.0014380768667348685
693,0.0014380768667348685
694,0.0014380768667348685
695,0.0014380768667348685
696,0.0014380768667348685
697,0.005414644947891535
698,0.0025620593117654995
699,0.011406964736709178
700,0.0012104661518567953
701,0.0012104661518567953
702,0.0012104661518567953
703,0.0012104661518567953
704,0.0012104661518567953
705,0.004490754287123634
706,0.0021238605836180024
707,0.00947035160058123
708,0.0010032030274583553
709,0.0010032030274583553
710,0.0010032030274583553
711,0.0010032030274583553
712,0.0010032030274583553
713,0.006397895886946054
714,0.003028883809913345
715,0.013463636946851603
716,0.0014313746634873007
717,0.0014313746634873007
718,0.0014313746634873007
719,0.0014313746634873007
720,0.0014313746634873007
721,0.006332194357296097
722,0.0029976750955723313
723,0.013326348808478746
724,0.0014166028178809193
725,0.0014166028178809193
726,0.0014166028178809193
727,0.0014166028178809193
728,0.0014166028178809193
729,0.007590543682192711
730,0.0035957784097750394
731,0.015952280507663088
732,0.0016997846298685891
733,0.0016997846298685891
734,0.0016997846298685891
735,0.0016997846298685891
736,0.0016997846298685891
737,0.005519999242772629
738,0.0026120558000401807
739,0.011627550224548155
740,0.001234120040842001
741,0.001234120040842001
742,0.001234120040842001
743,0.001234120040842001
744,0.001234120040842001
745,0.014290485573514231
746,0.006793801134930978
747,0.02981116432921485
748,0.0032169877577350446
749,0.0032169877577350446
750,0.0032169877577350446
751,0.0032169877577350446
752,0.0032169877577350446
753,0.018646200080416262
754,0.008885136259670115
755,0.038711766240138355
756,0.0042119420592709985
757,0.0042119420592709985
758,0.0042119420592709985
759,0.0042119420592709985
760,0.0042119420592709985
761,0.012157266742440215
762,0.005773099163904643
763,0.025420839309086576
764,0.002732188637217613
765,0.002732188637217613
766,0.002732188637217613
767,0.002732188637217613
768,0.002732188637217613
769,0.00817940439626664
770,0.003875942793530914
771,0.01717860091820192
772,0.0018324947066498225
773,0.0018324947066498225
774,0.0018324947066498225
775,0.0018324947066498225
776,0.0018324947066498225
777,0.006807908011671865
778,0.0032236917252883657
779,0.014319934383365056
780,0.0015235930270258578
781,0.0015235930270258578
782,0.0015235930270258578
783,0.0015235930270258578
784,0.0015235930270258578
785,0.006184273906517626
786,0.0029274197371819246
787,0.013017184829573243
788,0.001383351028253532
789,0.001383351028253532
790,0.001383351028253532
791,0.001383351028253532
792,0.001383351028253532
793,0.005039457589296389
794,0.0023840572981555707
795,0.010620996231725825
796,0.0011262615939968224
797,0.0011262615939968224
798,0.0011262615939968224
799,0.0011262615939968224
800,0.0011262615939968224
801,0.005129337008715322
802,0.0024266927969484194
803,0.01080934166754202
804,0.001146429041754586
805,0.001146429041754586
806,0.001146429041754586
807,0.001146429041754586
808,0.001146429041754586
809,0.0045117948696623495
810,0.0021338353021551864
811,0.009514500163663574
812,0.0010079198900744641
813,0.0010079198900744641
814,0.0010079198900744641
815,0.0010079198900744641
816,0.0010079198900744641
817,0.004366007418895197
818,0.002064726343381408
819,0.009208558020401065
820,0.0009752405447573403
821,0.0009752405447573403
822,0.0009752405447573403
823,0.0009752405447573403
824,0.0009752405447573403
825,0.00665041924711162
826,0.0031488545130706576
827,0.013991116340434859
828,0.001488164264948038
829,0.001488164264948038
830,0.001488164264948038
831,0.001488164264948038
832,0.001488164264948038
833,0.005322620517324244
834,0.002518393153064619
835,0.01121424632282452
836,0.001189808234856211
837,0.001189808234856211
838,0.001189808234856211
839,0.001189808234856211
840,0.001189808234856211
841,0.01177896493656696
842,0.005592331037304303
843,0.024640105198331073
844,0.0026463845013179337
845,0.0026463845013179337
846,0.0026463845013179337
847,0.0026463845013179337
848,0.0026463845013179337
849,0.008216539210725777
850,0.0038936164251265606
851,0.017255881602682165
852,0.001840867786433678
853,0.001840867786433678
854,0.001840867786433678
855,0.001840867786433678
856,0.001840867786433678
857,0.008843891223802884
858,0.004192298354414477
859,0.018560492465897808
860,0.0019823953733704098
861,0.0019823953733704098
862,0.0019823953733704098
863,0.0019823953733704098
864,0.0019823953733704098
865,0.004740570845568384
866,0.0022423055796472894
867,0.009994397566905204
868,0.0010592167202832603
869,0.0010592167202832603
870,0.0010592167202832603
871,0.0010592167202832603
872,0.0010592167202832603
873,0.004147151803635108
874,0.0019610002393695395
875,0.008749092123962845
876,0.0009261963763750666
877,0.0009261963763750666
878,0.0009261963763750666
879,0.0009261963763750666
880,0.0009261963763750666
881,0.007474922234584378
882,0.003540789326926724
883,0.015711306997526382
884,0.001673741665184717
885,0.001673741665184717
886,0.001673741665184717
887,0.001673741665184717
888,0.001673741665184717
889,0.005102402662256103
890,0.002413915705314436
891,0.010752903766378679
892,0.0011403851251989199
893,0.0011403851251989199
894,0.0011403851251989199
895,0.0011403851251989199
896,0.0011403851251989199
897,0.009979273754520044
898,0.004733359264961327
899,0.020916971317797805
900,0.002238885928966296
901,0.002238885928966296
902,0.002238885928966296
903,0.002238885928966296
904,0.002238885928966296
905,0.014490185644829998
906,0.006889472219321119
907,0.0302211058869754
