Id,WnvPresent
1,8.602218096624574e-05
2,4.28882720909057e-05
3,0.00017252955753530573
4,2.1382439692905894e-05
5,2.1382439692905894e-05
6,2.1382439692905894e-05
7,2.1382439692905894e-05
8,2.1382439692905894e-05
9,6.510789482137059e-05
10,3.246064900058656e-05
11,0.00013058576800462649
12,1.618354404170783e-05
13,1.618354404170783e-05
14,1.618354404170783e-05
15,1.618354404170783e-05
16,1.618354404170783e-05
17,9.897353737785032e-05
18,4.934577945139203e-05
19,0.0001985027349982701
20,2.4601983677648048e-05
21,2.4601983677648048e-05
22,2.4601983677648048e-05
23,2.4601983677648048e-05
24,2.4601983677648048e-05
25,3.678469407616933e-05
26,1.833937477505801e-05
27,7.378052044201708e-05
28,9.143192968858644e-06
29,9.143192968858644e-06
30,9.143192968858644e-06
31,9.143192968858644e-06
32,9.143192968858644e-06
33,3.559610554795079e-05
34,1.7746781575286274e-05
35,7.139660662186832e-05
36,8.847749843804502e-06
37,8.847749843804502e-06
38,8.847749843804502e-06
39,8.847749843804502e-06
40,8.847749843804502e-06
41,3.6906881393260117e-05
42,1.8400293603635514e-05
43,7.402558729478466e-05
44,9.173564655531002e-06
45,9.173564655531002e-06
46,9.173564655531002e-06
47,9.173564655531002e-06
48,9.173564655531002e-06
49,3.548427391122012e-05
50,1.7691025842619244e-05
51,7.117230920800798e-05
52,8.819952287994482e-06
53,8.819952287994482e-06
54,8.819952287994482e-06
55,8.819952287994482e-06
56,8.819952287994482e-06
57,4.456778927476839e-05
58,2.2219800951518954e-05
59,8.939068354221569e-05
60,1.1077821661954581e-05
61,1.1077821661954581e-05
62,1.1077821661954581e-05
63,1.1077821661954581e-05
64,1.1077821661954581e-05
65,2.912685857546427e-05
66,1.4521429023833382e-05
67,5.842134589809586e-05
68,7.239721919745034e-06
69,7.239721919745034e-06
70,7.239721919745034e-06
71,7.239721919745034e-06
72,7.239721919745034e-06
73,5.7023215707668523e-05
74,2.8429779379811677e-05
75,0.00011437139821773587
76,1.4173889643710852e-05
77,1.4173889643710852e-05
78,1.4173889643710852e-05
79,1.4173889643710852e-05
80,1.4173889643710852e-05
81,3.5861895291081574e-05
82,1.787929599699261e-05
83,7.192969306426812e-05
84,8.913816187202294e-06
85,8.913816187202294e-06
86,8.913816187202294e-06
87,8.913816187202294e-06
88,8.913816187202294e-06
89,4.989971985623277e-05
90,2.4878164821433467e-05
91,0.00010008452782995277
92,1.2403182240618964e-05
93,1.2403182240618964e-05
94,1.2403182240618964e-05
95,1.2403182240618964e-05
96,1.2403182240618964e-05
97,5.3514446978609625e-05
98,2.6680383163559514e-05
99,0.0001073342435887835
100,1.3301702760926158e-05
101,1.3301702760926158e-05
102,1.3301702760926158e-05
103,1.3301702760926158e-05
104,1.3301702760926158e-05
105,2.7386485481854806e-05
106,1.3653740139311979e-05
107,5.4930679796939956e-05
108,6.807128871479047e-06
109,6.807128871479047e-06
110,6.807128871479047e-06
111,6.807128871479047e-06
112,6.807128871479047e-06
113,7.804331844206479e-05
114,3.891007698477254e-05
115,0.00015652808494157357
116,1.9399026220188223e-05
117,1.9399026220188223e-05
118,1.9399026220188223e-05
119,1.9399026220188223e-05
120,1.9399026220188223e-05
121,3.652238666050173e-05
122,1.8208596411238036e-05
123,7.3254419376825e-05
124,9.077992123727504e-06
125,9.077992123727504e-06
126,9.077992123727504e-06
127,9.077992123727504e-06
128,9.077992123727504e-06
129,7.129833025511028e-05
130,3.554710628642608e-05
131,0.00014300092595651687
132,1.772235208563201e-05
133,1.772235208563201e-05
134,1.772235208563201e-05
135,1.772235208563201e-05
136,1.772235208563201e-05
137,4.423278986199466e-05
138,2.205277930878728e-05
139,8.871879707999284e-05
140,1.0994551049554059e-05
141,1.0994551049554059e-05
142,1.0994551049554059e-05
143,1.0994551049554059e-05
144,1.0994551049554059e-05
145,9.01261580844922e-05
146,4.493449366235693e-05
147,0.000180759913575015
148,2.2402629901147254e-05
149,2.2402629901147254e-05
150,2.2402629901147254e-05
151,2.2402629901147254e-05
152,2.2402629901147254e-05
153,0.00010939011647889094
154,5.453951532918172e-05
155,0.00021939207590275256
156,2.7191459440994023e-05
157,2.7191459440994023e-05
158,2.7191459440994023e-05
159,2.7191459440994023e-05
160,2.7191459440994023e-05
161,8.523350826194906e-05
162,4.2495044961621075e-05
163,0.00017094789932705812
164,2.1186387622217778e-05
165,2.1186387622217778e-05
166,2.1186387622217778e-05
167,2.1186387622217778e-05
168,2.1186387622217778e-05
169,4.327961756790669e-05
170,2.1577553701051182e-05
171,8.680707913100781e-05
172,1.07576217870177e-05
173,1.07576217870177e-05
174,1.07576217870177e-05
175,1.07576217870177e-05
176,1.07576217870177e-05
177,5.8950614837197705e-05
178,2.9390741528189114e-05
179,0.00011823695123542232
180,1.4652991925982825e-05
181,1.4652991925982825e-05
182,1.4652991925982825e-05
183,1.4652991925982825e-05
184,1.4652991925982825e-05
185,3.848344002768553e-05
186,1.9186317794142404e-05
187,7.71876307197441e-05
188,9.56544498427854e-06
189,9.56544498427854e-06
190,9.56544498427854e-06
191,9.56544498427854e-06
192,9.56544498427854e-06
193,8.497146717051611e-05
194,4.236439303049105e-05
195,0.00017042238363610364
196,2.112124823329773e-05
197,2.112124823329773e-05
198,2.112124823329773e-05
199,2.112124823329773e-05
200,2.112124823329773e-05
201,4.728223467391718e-05
202,2.3573152049069895e-05
203,9.483485285399601e-05
204,1.1752551348245083e-05
205,1.1752551348245083e-05
206,1.1752551348245083e-05
207,1.1752551348245083e-05
208,1.1752551348245083e-05
209,4.633217514679513e-05
210,2.3099476932311658e-05
211,9.292938968092592e-05
212,1.1516394740772902e-05
213,1.1516394740772902e-05
214,1.1516394740772902e-05
215,1.1516394740772902e-05
216,1.1516394740772902e-05
217,3.9773113132536834e-05
218,1.9829310508231133e-05
219,7.9774271340975e-05
220,9.88601575014724e-06
221,9.88601575014724e-06
222,9.88601575014724e-06
223,9.88601575014724e-06
224,9.88601575014724e-06
225,3.070521893292963e-05
226,1.530834535926645e-05
227,6.15870525072408e-05
228,7.632045510368595e-06
229,7.632045510368595e-06
230,7.632045510368595e-06
231,7.632045510368595e-06
232,7.632045510368595e-06
233,8.2232545154704e-05
234,4.0998786933735355e-05
235,0.00016492953962481152
236,2.0440395840723915e-05
237,2.0440395840723915e-05
238,2.0440395840723915e-05
239,2.0440395840723915e-05
240,2.0440395840723915e-05
241,6.447250249766678e-05
242,3.2143853102279866e-05
243,0.0001293114553492902
244,1.602560009513432e-05
245,1.602560009513432e-05
246,1.602560009513432e-05
247,1.602560009513432e-05
248,1.602560009513432e-05
249,7.390613387747839e-05
250,3.6847323385587705e-05
251,0.00014823093081426324
252,1.8370599816586708e-05
253,1.8370599816586708e-05
254,1.8370599816586708e-05
255,1.8370599816586708e-05
256,1.8370599816586708e-05
257,3.2242827665425346e-05
258,1.6074945530127775e-05
259,6.467101419487674e-05
260,8.014240608317153e-06
261,8.014240608317153e-06
262,8.014240608317153e-06
263,8.014240608317153e-06
264,8.014240608317153e-06
265,4.391388197623915e-05
266,2.1893780518156514e-05
267,8.807918392281735e-05
268,1.0915280337772594e-05
269,1.0915280337772594e-05
270,1.0915280337772594e-05
271,1.0915280337772594e-05
272,1.0915280337772594e-05
273,4.5446316444750176e-05
274,2.2657811093662445e-05
275,9.115268600925714e-05
276,1.1296196857188497e-05
277,1.1296196857188497e-05
278,1.1296196857188497e-05
279,1.1296196857188497e-05
280,1.1296196857188497e-05
281,3.3066520756097456e-05
282,1.648561177986282e-05
283,6.632308071048428e-05
