Id,WnvPresent
1,0.0001786243245911943
2,9.512247320156902e-05
3,0.00033540244934705
4,5.065341286341042e-05
5,5.065341286341042e-05
6,5.065341286341042e-05
7,5.065341286341042e-05
8,5.065341286341042e-05
9,0.00013528642878648292
10,7.204236585992874e-05
11,0.000254036655007179
12,3.836267289356324e-05
13,3.836267289356324e-05
14,3.836267289356324e-05
15,3.836267289356324e-05
16,3.836267289356324e-05
17,0.00021024629482457982
18,0.00011196371649374076
19,0.0003947679855314752
20,5.962196757911348e-05
21,5.962196757911348e-05
22,5.962196757911348e-05
23,5.962196757911348e-05
24,5.962196757911348e-05
25,7.63442671278419e-05
26,4.065352383621665e-05
27,0.00014336431246900512
28,2.1647747562982456e-05
29,2.1647747562982456e-05
30,2.1647747562982456e-05
31,2.1647747562982456e-05
32,2.1647747562982456e-05
33,7.354308318257103e-05
34,3.916183470055819e-05
35,0.00013810440368416905
36,2.0853417870567225e-05
37,2.0853417870567225e-05
38,2.0853417870567225e-05
39,2.0853417870567225e-05
40,2.0853417870567225e-05
41,7.605745958079017e-05
42,4.0500792629250126e-05
43,0.00014282576225750767
44,2.156641760910865e-05
45,2.156641760910865e-05
46,2.156641760910865e-05
47,2.156641760910865e-05
48,2.156641760910865e-05
49,7.335779327760336e-05
50,3.9063164082110795e-05
51,0.00013775647560330115
52,2.08008754595164e-05
53,2.08008754595164e-05
54,2.08008754595164e-05
55,2.08008754595164e-05
56,2.08008754595164e-05
57,9.276495961821753e-05
58,4.93979651858282e-05
59,0.0001741976632343078
60,2.630421551106088e-05
61,2.630421551106088e-05
62,2.630421551106088e-05
63,2.630421551106088e-05
64,2.630421551106088e-05
65,6.022019032045913e-05
66,3.206716862030288e-05
67,0.00011308705580869146
68,1.7075498485169234e-05
69,1.7075498485169234e-05
70,1.7075498485169234e-05
71,1.7075498485169234e-05
72,1.7075498485169234e-05
73,0.0001156249139694792
74,6.157170276615734e-05
75,0.00021712062065368278
76,3.278686785814809e-05
77,3.278686785814809e-05
78,3.278686785814809e-05
79,3.278686785814809e-05
80,3.278686785814809e-05
81,7.382219707118371e-05
82,3.931046851841849e-05
83,0.0001386285095173044
84,2.0932565849772324e-05
85,2.0932565849772324e-05
86,2.0932565849772324e-05
87,2.0932565849772324e-05
88,2.0932565849772324e-05
89,9.959017146749157e-05
90,5.303260564947045e-05
91,0.00018701319195755142
92,2.8239694759791637e-05
93,2.8239694759791637e-05
94,2.8239694759791637e-05
95,2.8239694759791637e-05
96,2.8239694759791637e-05
97,0.00010901668991895693
98,5.805256202384713e-05
99,0.00020471287616412372
100,3.091287820201373e-05
101,3.091287820201373e-05
102,3.091287820201373e-05
103,3.091287820201373e-05
104,3.091287820201373e-05
105,5.944289294064467e-05
